"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00055116","1986-03-05","0.00","0.0","0.0","62","34"
"USC00055116","1986-03-06","0.00","0.0","0.0","68","26"
"USC00055116","1986-03-07","0.00","0.0","0.0","70","26"
"USC00055116","1986-03-08","0.00","0.0","0.0","74","42"
"USC00055116","1986-03-09","0.00","0.0","0.0","64","35"
"USC00055116","1986-03-10","0.00","0.0","0.0","53","33"
"USC00055116","1986-03-11","0.00","0.0","0.0","56","28"
"USC00055116","1986-03-12","0.09","0.0","0.0","49","29"
"USC00055116","1986-03-13","0.00","0.0","0.0","53","31"
"USC00055116","1986-03-14","0.43","2.8","3.0","55","24"
"USC00055116","1986-03-15","0.11","0.0","0.0","50","32"
"USC00055116","1986-03-16","0.00","0.0","0.0","50","31"
"USC00055116","1986-03-17","0.00","0.0","0.0","45","34"
"USC00055116","1986-03-18","0.00","0.0","0.0","42","24"
"USC00055116","1986-03-19","0.10","1.5","2.0","39","23"
"USC00055116","1986-03-20","0.00","0.0","0.0","54","22"
"USC00055116","1986-03-21","0.00","0.0","0.0","70","25"
"USC00055116","1986-03-22","0.00","0.0","0.0","69","39"
"USC00055116","1986-03-23","0.00","0.0","0.0","68","32"
"USC00055116","1986-03-24","0.00","0.0","0.0","71","36"
"USC00055116","1986-03-25","0.00","0.0","0.0","62","36"
"USC00055116","1986-03-26","0.00","0.0","0.0","64","32"
"USC00055116","1986-03-27","0.00","0.0","0.0","80","29"
"USC00055116","1986-03-28","0.00","0.0","0.0","80","32"
"USC00055116","1986-03-29","0.00","0.0","0.0","79","40"
"USC00055116","1986-03-30","0.00","0.0","0.0","81","36"
"USC00055116","1986-03-31","0.00","0.0","0.0","71","41"
"USC00055116","1986-04-01","0.00","0.0","0.0","61","40"
"USC00055116","1986-04-02","0.45","1.0","1.0","68","32"
"USC00055116","1986-04-03","2.07","8.5","10.0","34","30"
"USC00055116","1986-04-04","0.00","0.0","7.0","41","22"
"USC00055116","1986-04-05","0.00","0.0","3.0","58","23"
"USC00055116","1986-04-06","0.00","0.0","0.0","65","29"
"USC00055116","1986-04-07","0.00","0.0","0.0","69","37"
"USC00055116","1986-04-08","0.36","0.0",,"49","41"
"USC00055116","1986-04-09","0.18","0.5","0.0","58","41"
"USC00055116","1986-04-10","0.00","0.0",,"65","37"
"USC00055116","1986-04-11","0.07","0.0",,"66","35"
"USC00055116","1986-04-12","0.00","0.0",,"63","39"
"USC00055116","1986-04-13","0.00","0.0",,"54","24"
"USC00055116","1986-04-14","0.00","0.0",,"59","22"
"USC00055116","1986-04-15","0.00","0.0",,"65","26"
"USC00055116","1986-04-16","0.00","0.0",,"62","35"
"USC00055116","1986-04-17","0.19","0.0","0.0","51","37"
"USC00055116","1986-04-18","0.00",,,"55","36"
"USC00055116","1986-04-19","0.00","0.0",,"61","28"
"USC00055116","1986-04-20","0.16","0.0",,"69","40"
"USC00055116","1986-04-21","0.00",,,"66","41"
"USC00055116","1986-04-22","0.00","0.0",,"83","38"
"USC00055116","1986-04-23","0.00","0.0",,"77","46"
"USC00055116","1986-04-24","0.02","0.0",,"69","46"
"USC00055116","1986-04-25","0.00","0.0",,"70","48"
"USC00055116","1986-04-26","0.11","0.0",,"55","37"
"USC00055116","1986-04-27","0.00","0.0",,"63","37"
"USC00055116","1986-04-28","0.00","0.0",,"72","37"
"USC00055116","1986-04-29","0.00","0.0",,"79","39"
"USC00055116","1986-04-30","0.00","0.0",,"72","44"
"USC00055116","1986-05-01","0.00","0.0","0.0","71","40"
"USC00055116","1986-05-02","0.00","0.0","0.0","83","49"
"USC00055116","1986-05-03","0.00","0.0","0.0","83","46"
"USC00055116","1986-05-04","0.00","0.0","0.0","87","44"
"USC00055116","1986-05-05","0.00","0.0","0.0","69","43"
"USC00055116","1986-05-06","0.00","0.0","0.0","70","38"
"USC00055116","1986-05-07","0.21","0.0","0.0","55","41"
"USC00055116","1986-05-08","0.34","0.0","0.0","46","37"
"USC00055116","1986-05-09","0.00","0.0","0.0","61","37"
"USC00055116","1986-05-10","0.00","0.0","0.0","72","33"
"USC00055116","1986-05-11","0.00","0.0","0.0","79","39"
"USC00055116","1986-05-12","0.07","0.0","0.0","69","42"
"USC00055116","1986-05-13","0.00","0.0","0.0","74","41"
"USC00055116","1986-05-14","0.00","0.0","0.0","75","46"
"USC00055116","1986-05-15","0.30","0.0","0.0","63","44"
"USC00055116","1986-05-16","0.69","0.0","0.0","45","38"
"USC00055116","1986-05-17","0.02","0.0","0.0","59","38"
"USC00055116","1986-05-18","0.00","0.0","0.0","71","40"
"USC00055116","1986-05-19","0.00","0.0","0.0","76","45"
"USC00055116","1986-05-20","0.00","0.0","0.0","82","46"
"USC00055116","1986-05-21","0.00","0.0","0.0","85","47"
"USC00055116","1986-05-22","0.00","0.0","0.0","73","44"
"USC00055116","1986-05-23","0.00","0.0","0.0","66","38"
"USC00055116","1986-05-24","0.00","0.0","0.0","69","44"
"USC00055116","1986-05-25","0.00","0.0","0.0","71","44"
"USC00055116","1986-05-26","0.00","0.0","0.0","68","45"
"USC00055116","1986-05-27","0.00","0.0","0.0","66","48"
"USC00055116","1986-05-28","0.11","0.0","0.0","68","48"
"USC00055116","1986-05-29","0.15","0.0","0.0","63","48"
"USC00055116","1986-05-30","0.00","0.0","0.0","72","43"
"USC00055116","1986-05-31","0.05","0.0","0.0","76","50"
"USC00055116","1986-06-01","0.14","0.0","0.0","75","53"
"USC00055116","1986-06-02","0.00","0.0","0.0","76","55"
"USC00055116","1986-06-03","0.00","0.0","0.0","81","53"
"USC00055116","1986-06-04","0.77","0.0","0.0","68","57"
"USC00055116","1986-06-05","0.00","0.0","0.0","74","55"
"USC00055116","1986-06-06","0.00","0.0","0.0","87","55"
"USC00055116","1986-06-07","0.00","0.0","0.0","78","57"
"USC00055116","1986-06-08","0.00","0.0","0.0","78","55"
"USC00055116","1986-06-09","0.33","0.0","0.0","69","53"
"USC00055116","1986-06-10","0.21","0.0","0.0","67","49"
"USC00055116","1986-06-11","0.00","0.0","0.0","78","42"
"USC00055116","1986-06-12","0.00","0.0","0.0","84","48"
"USC00055116","1986-06-13","0.11","0.0","0.0","73","55"
"USC00055116","1986-06-14","0.00","0.0","0.0","83","49"
"USC00055116","1986-06-15","0.00","0.0","0.0","91","50"
"USC00055116","1986-06-16","0.00","0.0","0.0","92","53"
"USC00055116","1986-06-17","0.00","0.0","0.0","91","59"
"USC00055116","1986-06-18","0.00","0.0","0.0","91","53"
"USC00055116","1986-06-19","0.00","0.0","0.0","87","54"
"USC00055116","1986-06-20","0.00","0.0","0.0","84","56"
"USC00055116","1986-06-21","0.00","0.0","0.0","91","54"
"USC00055116","1986-06-22","0.00","0.0","0.0","80","57"
"USC00055116","1986-06-23","0.00","0.0","0.0","89","53"
"USC00055116","1986-06-24","0.00","0.0","0.0","90","58"
"USC00055116","1986-06-25","0.00","0.0","0.0","90","65"
"USC00055116","1986-06-26","0.00","0.0","0.0","87","55"
"USC00055116","1986-06-27","0.00","0.0","0.0","90","55"
"USC00055116","1986-06-28","0.00","0.0","0.0","96","59"
"USC00055116","1986-06-29","0.00","0.0","0.0","90","64"
"USC00055116","1986-06-30","0.00","0.0","0.0","81","59"
"USC00055116","1986-07-01","0.00","0.0","0.0","83","55"
"USC00055116","1986-07-02","0.00","0.0","0.0","88","56"
"USC00055116","1986-07-03","0.00","0.0","0.0","95","57"
"USC00055116","1986-07-04","0.00","0.0","0.0","99","61"
"USC00055116","1986-07-05","0.00","0.0","0.0","99","63"
"USC00055116","1986-07-06","0.25","0.0","0.0","81","55"
"USC00055116","1986-07-07","0.10","0.0","0.0","77","56"
"USC00055116","1986-07-08","0.00","0.0","0.0","88","56"
"USC00055116","1986-07-09","0.00","0.0","0.0","88","56"
"USC00055116","1986-07-10","0.00","0.0","0.0","98","55"
"USC00055116","1986-07-11","0.00","0.0","0.0","85","53"
"USC00055116","1986-07-12","0.00","0.0","0.0","93","55"
"USC00055116","1986-07-13","0.00","0.0","0.0","90","57"
"USC00055116","1986-07-14","0.03","0.0","0.0","97","56"
"USC00055116","1986-07-15","0.00","0.0","0.0","96","61"
"USC00055116","1986-07-16","0.00","0.0","0.0","96","60"
"USC00055116","1986-07-17","0.05","0.0","0.0","90","55"
"USC00055116","1986-07-18","0.18","0.0","0.0","88","58"
"USC00055116","1986-07-19","0.00","0.0","0.0","86","57"
"USC00055116","1986-07-20","0.00","0.0","0.0","80","59"
"USC00055116","1986-07-21","0.20","0.0","0.0","79","52"
"USC00055116","1986-07-22","0.00","0.0","0.0","84","55"
"USC00055116","1986-07-23","0.05","0.0","0.0","88","56"
"USC00055116","1986-07-24","0.02","0.0","0.0","89","58"
"USC00055116","1986-07-25","0.00","0.0","0.0","88","54"
"USC00055116","1986-07-26","0.00","0.0","0.0","92","55"
"USC00055116","1986-07-27","0.01","0.0","0.0","88","53"
"USC00055116","1986-07-28","0.00","0.0","0.0","91","53"
"USC00055116","1986-07-29","0.00","0.0","0.0","92","53"
"USC00055116","1986-07-30","0.00","0.0","0.0","99","54"
"USC00055116","1986-07-31","0.00","0.0","0.0","90","58"
"USC00055116","1986-08-01","0.00","0.0","0.0","87","57"
"USC00055116","1986-08-02","0.00","0.0","0.0","85","61"
"USC00055116","1986-08-03","0.15","0.0","0.0","86","55"
"USC00055116","1986-08-04","0.00","0.0","0.0","82","53"
"USC00055116","1986-08-05","0.05","0.0","0.0","84","56"
"USC00055116","1986-08-06","0.00","0.0","0.0","88","53"
"USC00055116","1986-08-07","0.00","0.0","0.0","93","55"
"USC00055116","1986-08-08","0.00","0.0","0.0","88","56"
"USC00055116","1986-08-09","0.12","0.0","0.0","85","53"
"USC00055116","1986-08-10","0.09","0.0","0.0","85","53"
"USC00055116","1986-08-11","0.00","0.0","0.0","84","52"
"USC00055116","1986-08-12","0.00","0.0","0.0","93","54"
"USC00055116","1986-08-13","0.00","0.0","0.0","85","53"
"USC00055116","1986-08-14","0.00","0.0","0.0","93","56"
"USC00055116","1986-08-15","0.00","0.0","0.0","83","49"
"USC00055116","1986-08-16","0.00","0.0","0.0","91","50"
"USC00055116","1986-08-17","0.00","0.0","0.0","95","55"
"USC00055116","1986-08-18","0.00","0.0","0.0","90","57"
"USC00055116","1986-08-19","0.00","0.0","0.0","98","57"
"USC00055116","1986-08-20","0.00","0.0","0.0","97","58"
"USC00055116","1986-08-21","0.03","0.0","0.0",,"56"
"USC00055116","1986-08-22",,"0.0","0.0",,
"USC00055116","1986-08-23",,"0.0","0.0","81","55"
"USC00055116","1986-08-24","0.52","0.0","0.0","80","55"
"USC00055116","1986-08-25","0.00","0.0","0.0","89","56"
"USC00055116","1986-08-26","0.02","0.0","0.0","87","58"
"USC00055116","1986-08-27","0.00","0.0","0.0","78","52"
"USC00055116","1986-08-28","0.00","0.0","0.0","88","57"
"USC00055116","1986-08-29","0.00","0.0","0.0","83","53"
"USC00055116","1986-08-30","0.00","0.0","0.0","90","55"
"USC00055116","1986-08-31","0.00","0.0","0.0","88","53"
"USC00055116","1986-09-01","0.00","0.0","0.0","84","49"
"USC00055116","1986-09-02","0.00","0.0","0.0","84","47"
"USC00055116","1986-09-03","0.00","0.0","0.0","78","46"
"USC00055116","1986-09-04","0.00","0.0","0.0","83","47"
"USC00055116","1986-09-05","0.00","0.0","0.0","82","49"
"USC00055116","1986-09-06","0.05","0.0","0.0","81","48"
"USC00055116","1986-09-07","0.15","0.0","0.0","55","44"
"USC00055116","1986-09-08","0.47","0.0","0.0","58","44"
"USC00055116","1986-09-09","0.03","0.0","0.0","85","47"
"USC00055116","1986-09-10","0.00","0.0","0.0","81","49"
"USC00055116","1986-09-11","0.00","0.0","0.0","76","41"
"USC00055116","1986-09-12","0.00","0.0","0.0","76","41"
"USC00055116","1986-09-13","0.00","0.0","0.0","80","48"
"USC00055116","1986-09-14","0.00","0.0","0.0","63","44"
"USC00055116","1986-09-15","0.00","0.0","0.0","85","44"
"USC00055116","1986-09-16","0.00","0.0","0.0","73","54"
"USC00055116","1986-09-17","0.00","0.0","0.0","81","43"
"USC00055116","1986-09-18","0.00","0.0","0.0","84","44"
"USC00055116","1986-09-19","0.00","0.0","0.0","75","44"
"USC00055116","1986-09-20","0.00","0.0","0.0","72","46"
"USC00055116","1986-09-21","0.00","0.0","0.0","75","46"
"USC00055116","1986-09-22","0.00","0.0","0.0","71","53"
"USC00055116","1986-09-23","0.00","0.0","0.0","69","54"
"USC00055116","1986-09-24","0.00","0.0","0.0","73","48"
"USC00055116","1986-09-25","0.05","0.0","0.0","63","48"
"USC00055116","1986-09-26","0.00","0.0","0.0","76","36"
"USC00055116","1986-09-27","0.00","0.0","0.0","69","35"
"USC00055116","1986-09-28","0.00","0.0","0.0","71","38"
"USC00055116","1986-09-29","0.01","0.0","0.0","72","38"
"USC00055116","1986-09-30","0.00","0.0","0.0","63","35"
"USC00055116","1986-10-01","0.10","0.0","0.0","66","35"
"USC00055116","1986-10-02","0.00","0.0","0.0","70","35"
"USC00055116","1986-10-03","0.16","0.0","0.0","66","40"
"USC00055116","1986-10-04","0.25","0.0","0.0","45","33"
"USC00055116","1986-10-05","0.00","0.0","0.0","65","34"
"USC00055116","1986-10-06","0.00","0.0","0.0","60","36"
"USC00055116","1986-10-07","0.00","0.0","0.0","71","37"
"USC00055116","1986-10-08","0.00","0.0","0.0","76","38"
"USC00055116","1986-10-09","0.03","0.0","0.0","75","40"
"USC00055116","1986-10-10","0.00","0.0","0.0","66","36"
"USC00055116","1986-10-11","0.55","1.5","0.0","75","29"
"USC00055116","1986-10-12","0.05","0.0","0.0","35","29"
"USC00055116","1986-10-13","0.00","0.0","0.0","40","24"
"USC00055116","1986-10-14","0.00","0.0","0.0","66","29"
"USC00055116","1986-10-15","0.00","0.0","0.0","68","30"
"USC00055116","1986-10-16","0.00","0.0","0.0","68","30"
"USC00055116","1986-10-17","0.00","0.0","0.0","74","31"
"USC00055116","1986-10-18","0.00","0.0","0.0","75","31"
"USC00055116","1986-10-19","0.00","0.0","0.0","69","34"
"USC00055116","1986-10-20","0.18","0.0","0.0","55","44"
"USC00055116","1986-10-21","0.00","0.0","0.0","60","41"
"USC00055116","1986-10-22","0.10","0.0","0.0","48","38"
"USC00055116","1986-10-23","0.06","0.0","0.0","60","37"
"USC00055116","1986-10-24","0.08","0.0","0.0","51","33"
"USC00055116","1986-10-25","0.00","0.0","0.0","59","32"
"USC00055116","1986-10-26","0.00","0.0","0.0","65","31"
"USC00055116","1986-10-27","0.00","0.0","0.0","70","32"
"USC00055116","1986-10-28","0.00","0.0","0.0","65","35"
"USC00055116","1986-10-29","0.00","0.0","0.0","64","35"
"USC00055116","1986-10-30","0.00","0.0","0.0","67","36"
"USC00055116","1986-10-31","0.05","0.0","0.0","71","40"
"USC00055116","1986-11-01","0.80","2.0",,"42","29"
"USC00055116","1986-11-02","0.05","0.0",,"35","26"
"USC00055116","1986-11-03","0.00","0.0",,"43","26"
"USC00055116","1986-11-04","0.02","0.0",,"51","29"
"USC00055116","1986-11-05","0.00","0.0",,"53","28"
"USC00055116","1986-11-06","0.00","0.0",,"63","29"
"USC00055116","1986-11-07","0.27","1.5",,"51","29"
"USC00055116","1986-11-08","0.00","0.0",,"35","20"
"USC00055116","1986-11-09","0.02","0.0",,"33","20"
"USC00055116","1986-11-10","0.00","0.0",,"42","7"
"USC00055116","1986-11-11","0.00","0.0",,"24","6"
"USC00055116","1986-11-12","0.06","2.0",,"55","11"
"USC00055116","1986-11-13","0.00","0.0",,"18","2"
"USC00055116","1986-11-14","0.00","0.0",,"37","4"
"USC00055116","1986-11-15","0.00","0.0",,"64","24"
"USC00055116","1986-11-16","0.00","0.0",,"63","38"
"USC00055116","1986-11-17","0.00","0.0",,"62","26"
"USC00055116","1986-11-18","0.00","0.0",,"62","27"
"USC00055116","1986-11-19","0.00","0.0",,"49","27"
"USC00055116","1986-11-20","0.00","0.0",,"59","28"
"USC00055116","1986-11-21","0.00","0.0",,"57","24"
"USC00055116","1986-11-22","0.00","0.0",,"65","26"
"USC00055116","1986-11-23","0.00","0.0",,"47","21"
"USC00055116","1986-11-24","0.00","0.0",,"48","21"
"USC00055116","1986-11-25","0.00","0.0",,"61","24"
"USC00055116","1986-11-26","0.00","0.0",,"45","24"
"USC00055116","1986-11-27","0.00","0.0",,"50","19"
"USC00055116","1986-11-28","0.00","0.0",,"65","21"
"USC00055116","1986-11-29","0.00","0.0",,,"30"
"USC00055116","1986-11-30","0.35","4.0",,"58","29"
"USC00055116","1986-12-01","0.05","0.0","0.0","36","22"
"USC00055116","1986-12-02","0.00","0.0","0.0","45","17"
"USC00055116","1986-12-03","0.00","0.0","0.0","40","14"
"USC00055116","1986-12-04","0.00","0.0","0.0","34","14"
"USC00055116","1986-12-05","0.00","0.0","0.0","36","14"
"USC00055116","1986-12-06","0.00","0.0","0.0","55","24"
"USC00055116","1986-12-07","0.06","0.5","0.0","29","24"
"USC00055116","1986-12-08","0.00","0.0","0.0","34","15"
"USC00055116","1986-12-09","0.23","4.0",,"39","15"
"USC00055116","1986-12-10","0.00","0.0","0.0","26","-9"
"USC00055116","1986-12-11","0.00","0.0","0.0","27","-9"
"USC00055116","1986-12-12","0.00","0.0","0.0","43","9"
"USC00055116","1986-12-13","0.00","0.0","0.0","43","10"
"USC00055116","1986-12-14","0.00","0.0","0.0","40","12"
"USC00055116","1986-12-15","0.00","0.0","0.0","46","14"
"USC00055116","1986-12-16","0.00","0.0","0.0","46","16"
"USC00055116","1986-12-17","0.00","0.0","0.0","48","20"
"USC00055116","1986-12-18","0.00","0.0","0.0","40","12"
"USC00055116","1986-12-19","0.00","0.0","0.0","41","14"
"USC00055116","1986-12-20","0.00","0.0","0.0","45","18"
"USC00055116","1986-12-21","0.00","0.0","0.0","42","19"
"USC00055116","1986-12-22","0.00","0.0","0.0","48","16"
"USC00055116","1986-12-23","0.00","0.0","0.0","48","14"
"USC00055116","1986-12-24","0.00","0.0","0.0","48","15"
"USC00055116","1986-12-25","0.00","0.0","0.0","42","15"
"USC00055116","1986-12-26","0.00","0.0","0.0","41","14"
"USC00055116","1986-12-27","0.00","0.0","0.0","40","14"
"USC00055116","1986-12-28","0.00","0.0","0.0","44","18"
"USC00055116","1986-12-29","0.00","0.0","0.0","50","16"
"USC00055116","1986-12-30","0.00","0.0","0.0","54","17"
"USC00055116","1986-12-31","0.00","0.0","0.0","55","17"
"USC00055116","1987-01-01","0.00","0.0","0.0","39","10"
"USC00055116","1987-01-02","0.00","0.0","0.0","35","12"
"USC00055116","1987-01-03","0.00","0.0","0.0","43","13"
"USC00055116","1987-01-04","0.00","0.0","0.0","50","14"
"USC00055116","1987-01-05","0.00","0.0","0.0","56","21"
"USC00055116","1987-01-06","0.00","0.0","0.0","52","25"
"USC00055116","1987-01-07","0.07",,,"32","26"
"USC00055116","1987-01-08","0.12",,,"32","14"
"USC00055116","1987-01-09","0.00",,,"34","14"
"USC00055116","1987-01-10","0.00",,,"45","8"
"USC00055116","1987-01-11","0.00",,,"49","11"
"USC00055116","1987-01-12","0.00",,,"58","19"
"USC00055116","1987-01-13","0.00",,,"57","23"
"USC00055116","1987-01-14","0.00",,,"55","22"
"USC00055116","1987-01-15","0.06",,,"37","15"
"USC00055116","1987-01-16","0.16",,,"18","3"
"USC00055116","1987-01-17","0.00",,,"15","-10"
"USC00055116","1987-01-18","0.00",,,"29","-11"
"USC00055116","1987-01-19","0.05",,,"39","2"
"USC00055116","1987-01-20","0.12",,,"28","-10"
"USC00055116","1987-01-21","0.00",,,"28","-8"
"USC00055116","1987-01-22","0.00",,,"39","-6"
"USC00055116","1987-01-23","0.00",,,"31","-2"
"USC00055116","1987-01-24","0.00",,,"42","12"
"USC00055116","1987-01-25","0.00",,,"53","21"
"USC00055116","1987-01-26","0.00",,,"51","28"
"USC00055116","1987-01-27","0.00",,,"59","31"
"USC00055116","1987-01-28","0.00",,,"64","28"
"USC00055116","1987-01-29","0.00",,,"61","26"
"USC00055116","1987-01-30","0.00",,,"51","19"
"USC00055116","1987-01-31","0.00",,,"47","20"
"USC00055116","1987-02-01","0.00","0.0",,"54","26"
"USC00055116","1987-02-02","0.00","0.0",,"62","24"
"USC00055116","1987-02-03","0.00","0.0",,"60","27"
"USC00055116","1987-02-04","0.00","0.0",,"53","26"
"USC00055116","1987-02-05","0.00","0.0",,"39","18"
"USC00055116","1987-02-06","0.00","0.0",,"49","23"
"USC00055116","1987-02-07","0.00","0.0",,"58","22"
"USC00055116","1987-02-08","0.00","0.0",,"69","28"
"USC00055116","1987-02-09","0.00","0.0",,"53","23"
"USC00055116","1987-02-10","0.00","0.0",,"63","24"
"USC00055116","1987-02-11","0.00","0.0",,"49","27"
"USC00055116","1987-02-12","0.00","0.0",,"60","26"
"USC00055116","1987-02-13","0.00","0.0",,"60","26"
"USC00055116","1987-02-14","0.00","0.0",,"62","32"
"USC00055116","1987-02-15","0.23","0.0",,"43","24"
"USC00055116","1987-02-16","0.00","0.0",,"46","28"
"USC00055116","1987-02-17","0.06","0.5",,"35","29"
"USC00055116","1987-02-18","0.02","0.0",,"41","28"
"USC00055116","1987-02-19","0.30","3.0",,"41","26"
"USC00055116","1987-02-20","0.42","5.0",,"35","24"
"USC00055116","1987-02-21","0.00","0.0",,"39","9"
"USC00055116","1987-02-22","0.00","0.0",,"40","10"
"USC00055116","1987-02-23","0.00","0.0",,"40","11"
"USC00055116","1987-02-24","0.02","0.3",,"41","25"
"USC00055116","1987-02-25","0.00","0.0",,"28","22"
"USC00055116","1987-02-26","0.10","1.0",,"37","23"
"USC00055116","1987-02-27","0.30","4.0",,"25","7"
"USC00055116","1987-02-28","0.00","0.0",,"35","6"
"USC00055116","1987-03-01","0.00","0.0",,"43","12"
"USC00055116","1987-03-02","0.00","0.0",,"44","23"
"USC00055116","1987-03-03","0.00","0.0",,"50","20"
"USC00055116","1987-03-04","0.00","0.0",,"60","24"
"USC00055116","1987-03-05","0.00","0.0",,"65","28"
"USC00055116","1987-03-06","0.00","0.0",,"72","27"
"USC00055116","1987-03-07","0.00","0.0",,"70","30"
"USC00055116","1987-03-08","0.00","0.0",,"65","36"
"USC00055116","1987-03-09","0.33","2.0",,"43","16"
"USC00055116","1987-03-10","0.00","0.0",,"25","16"
"USC00055116","1987-03-11","0.00","0.0",,"49","23"
"USC00055116","1987-03-12","0.00","0.0",,"54","26"
"USC00055116","1987-03-13","0.00","0.0",,"61","27"
"USC00055116","1987-03-14","0.00","0.0",,"70","31"
"USC00055116","1987-03-15","0.00","0.0",,"62","33"
"USC00055116","1987-03-16","0.38","1.0",,"47","32"
"USC00055116","1987-03-17","0.06","3.0",,"35","24"
"USC00055116","1987-03-18","0.00","0.0",,"40","27"
"USC00055116","1987-03-19","0.00","0.0",,"54","27"
"USC00055116","1987-03-20","0.00","0.0",,"61","31"
"USC00055116","1987-03-21","0.00","0.0",,"47","23"
"USC00055116","1987-03-22","0.13","2.0",,"50","28"
"USC00055116","1987-03-23","0.00","0.0",,"34","24"
"USC00055116","1987-03-24","0.00","0.0",,"49","22"
"USC00055116","1987-03-25","0.00","0.0",,"42","26"
"USC00055116","1987-03-26","0.00","0.0",,"46","19"
"USC00055116","1987-03-27","0.00","0.0",,"60","25"
"USC00055116","1987-03-28","0.10",,,"35","15"
"USC00055116","1987-03-29","0.00","0.0",,"29","10"
"USC00055116","1987-03-30","0.00","0.0",,"24","10"
"USC00055116","1987-03-31","0.00","0.0",,"53","21"
"USC00055116","1987-04-01","0.00","0.0",,"66","26"
"USC00055116","1987-04-02","0.24","2.5",,"59","11"
"USC00055116","1987-04-03","0.00","0.0",,"46","21"
"USC00055116","1987-04-04","0.00","0.0",,"63","28"
"USC00055116","1987-04-05","0.00","0.0",,"58","26"
"USC00055116","1987-04-06","0.00","0.0",,"58","23"
"USC00055116","1987-04-07","0.00","0.0",,"59","24"
"USC00055116","1987-04-08","0.00","0.0",,"59","26"
"USC00055116","1987-04-09","0.00","0.0",,"70","28"
"USC00055116","1987-04-10","0.00","0.0",,"60","30"
"USC00055116","1987-04-11","0.00","0.0",,"69","35"
"USC00055116","1987-04-12","0.35",,,"69","32"
"USC00055116","1987-04-13","0.10",,,"39","26"
"USC00055116","1987-04-14","0.00","0.0",,"50","24"
"USC00055116","1987-04-15","0.00","0.0",,"65","28"
"USC00055116","1987-04-16","0.00","0.0",,"78","39"
"USC00055116","1987-04-17","0.00","0.0",,"82","38"
"USC00055116","1987-04-18","0.00","0.0",,"84","41"
"USC00055116","1987-04-19","0.00","0.0",,"82","40"
"USC00055116","1987-04-20","0.40",,,"80","33"
"USC00055116","1987-04-21","0.00","0.0",,"44","27"
"USC00055116","1987-04-22","0.00","0.0",,"61","29"
"USC00055116","1987-04-23","0.00","0.0",,"77","34"
"USC00055116","1987-04-24","0.00","0.0",,"81","39"
"USC00055116","1987-04-25","0.00","0.0",,"85","42"
"USC00055116","1987-04-26","0.00","0.0",,"84","43"
"USC00055116","1987-04-27","0.00","0.0",,"83","49"
"USC00055116","1987-04-28","0.00","0.0",,"72","43"
"USC00055116","1987-04-29","0.00","0.0",,"84","43"
"USC00055116","1987-04-30","0.00","0.0",,"80","44"
"USC00055116","1987-05-01","0.00","0.0","0.0","80","45"
"USC00055116","1987-05-02","0.00","0.0","0.0","78","42"
"USC00055116","1987-05-03","0.18","0.0","0.0","72","45"
"USC00055116","1987-05-04","0.28","0.0","0.0","51","40"
"USC00055116","1987-05-05","0.03","0.0","0.0","57","40"
"USC00055116","1987-05-06","0.00","0.0","0.0","62","46"
"USC00055116","1987-05-07","0.00","0.0","0.0","70","40"
"USC00055116","1987-05-08","0.00","0.0","0.0","75","43"
"USC00055116","1987-05-09","0.00","0.0","0.0","81","46"
"USC00055116","1987-05-10","0.00","0.0","0.0","86","47"
"USC00055116","1987-05-11","0.00","0.0","0.0","85","47"
"USC00055116","1987-05-12","0.00","0.0","0.0","78","46"
"USC00055116","1987-05-13","0.00","0.0","0.0","80","49"
"USC00055116","1987-05-14","0.00","0.0","0.0","84","49"
"USC00055116","1987-05-15","0.00","0.0","0.0","83","52"
"USC00055116","1987-05-16","0.00","0.0","0.0","86","51"
"USC00055116","1987-05-17","0.05","0.0","0.0","85","52"
"USC00055116","1987-05-18","0.04","0.0","0.0","75","45"
"USC00055116","1987-05-19","0.02","0.0","0.0","82","47"
"USC00055116","1987-05-20","0.55","0.0","0.0","75","50"
"USC00055116","1987-05-21","0.06","0.0","0.0","66","42"
"USC00055116","1987-05-22","0.22","0.0","0.0","51","42"
"USC00055116","1987-05-23","0.05","0.0","0.0","69","45"
"USC00055116","1987-05-24","0.00","0.0","0.0","69","49"
"USC00055116","1987-05-25","0.49","0.0","0.0","61","43"
"USC00055116","1987-05-26","0.09","0.0","0.0","72","47"
"USC00055116","1987-05-27","0.02","0.0","0.0","68","46"
"USC00055116","1987-05-28","0.00","0.0","0.0","71","47"
"USC00055116","1987-05-29","0.00","0.0","0.0","74","51"
"USC00055116","1987-05-30",,"0.0","0.0",,
"USC00055116","1987-05-31","0.00","0.0","0.0","74","64"
"USC00055116","1987-06-01","0.00","0.0","0.0","84","52"
"USC00055116","1987-06-02","0.00","0.0","0.0","82","48"
"USC00055116","1987-06-03","0.00","0.0","0.0","77","52"
"USC00055116","1987-06-04","0.00","0.0","0.0","69","45"
"USC00055116","1987-06-05","0.00","0.0","0.0","87","51"
"USC00055116","1987-06-06","0.00","0.0","0.0",,
"USC00055116","1987-06-07","0.00","0.0","0.0",,
"USC00055116","1987-06-08","0.02","0.0","0.0","92","55"
"USC00055116","1987-06-09","0.87","0.0","0.0","74","55"
"USC00055116","1987-06-10","0.02","0.0","0.0","69","54"
"USC00055116","1987-06-11","0.00","0.0","0.0","82","50"
